layer,kind,depth_index,C,groups,is_depthwise,r_max,call_index,H,W,n_samples,total_variance,participation_ratio,participation_ratio_norm,effective_rank,effective_rank_norm,stable_rank,stable_rank_norm,powerlaw_alpha,powerlaw_fit_lo,powerlaw_fit_hi,powerlaw_r2,nonzero_eigs,k_star_0.9,k_star_0.95,k_star_0.99,k_star_0.999,k_star_ratio_0.9,k_star_ratio_0.95,k_star_ratio_0.99,k_star_ratio_0.999,n_over_C,pooled_C,pooled_n_samples,pooled_total_variance,pooled_participation_ratio,pooled_participation_ratio_norm,pooled_effective_rank,pooled_effective_rank_norm,pooled_stable_rank,pooled_stable_rank_norm,pooled_powerlaw_alpha,pooled_powerlaw_fit_lo,pooled_powerlaw_fit_hi,pooled_powerlaw_r2,pooled_nonzero_eigs,pooled_k_star_0.9,pooled_k_star_0.95,pooled_k_star_0.99,pooled_k_star_0.999,pooled_k_star_ratio_0.9,pooled_k_star_ratio_0.95,pooled_k_star_ratio_0.99,pooled_k_star_ratio_0.999,pooled_n_over_C,epoch,test_acc
conv1,conv,0,62,1,False,27.0,0,32.0,32.0,160000,9.55406552237651,4.706809294778198,0.07591627894803546,5.843760935133029,0.0942542086311779,2.9972293725124186,0.048342409234071265,18.66149556938067,10,62,0.9627096733211942,38,5,6,9,12,0.08064516129032258,0.0967741935483871,0.14516129032258066,0.1935483870967742,2580.6451612903224,62.0,10000.0,1.9888772588221102,2.6293987384730424,0.04240965707214585,2.8768570079423452,0.046400919482941054,1.961113023920857,0.03163085522452995,13.722815805424736,10.0,62.0,0.930072545090689,33.0,3.0,3.0,3.0,5.0,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.08064516129032258,161.29032258064515,100,95.24
layer1.0.conv1,conv,1,62,1,False,62.0,0,32.0,32.0,160000,1.0186279015997528,10.001824885257925,0.16131975621383748,14.799129603935622,0.2386956387731552,4.491982928017065,0.07245133754866234,4.9924925508411935,10,62,0.9512286952441186,62,14,18,27,41,0.22580645161290322,0.2903225806451613,0.43548387096774194,0.6612903225806451,2580.6451612903224,62.0,10000.0,0.09334151742381278,3.948150501122689,0.06367984679230144,5.136301155134067,0.0828435670182914,2.654351758941402,0.04281212514421616,6.557829117203993,10.0,62.0,0.9728709488210415,62.0,4.0,6.0,10.0,18.0,0.06451612903225806,0.0967741935483871,0.16129032258064516,0.2903225806451613,161.29032258064515,100,95.24
layer1.0.conv2,conv,2,62,1,False,62.0,0,32.0,32.0,160000,1.071889000740273,11.109577971098112,0.1791867414693244,16.24499853039782,0.26201610532899705,5.58696730611426,0.09011237590506871,3.647779960493614,10,62,0.975503434638095,62,15,19,33,51,0.24193548387096775,0.3064516129032258,0.532258064516129,0.8225806451612904,2580.6451612903224,62.0,10000.0,0.03484398776212375,2.8463339693560936,0.04590861240896925,5.051166990350667,0.08147043532823656,1.7727360897605244,0.02859251757678265,4.856690080814272,10.0,62.0,0.9575452642149149,62.0,6.0,8.0,17.0,31.0,0.0967741935483871,0.12903225806451613,0.27419354838709675,0.5,161.29032258064515,100,95.24
layer1.0,block,3,62,1,False,,0,32.0,32.0,160000,1.7221303087140527,11.674598206810378,0.18829997107758675,21.09578475132254,0.3402545927632668,4.534000638666228,0.07312904255913272,2.565716522175589,10,62,0.5869736904192349,62,23,33,49,59,0.3709677419354839,0.532258064516129,0.7903225806451613,0.9516129032258065,2580.6451612903224,62.0,10000.0,0.07881985269684173,5.963993937816284,0.09619345060994006,9.372400615194097,0.15116775185796932,3.2307635967956903,0.05210909027089823,3.5356834554077494,10.0,62.0,0.7385159075598642,62.0,9.0,14.0,28.0,49.0,0.14516129032258066,0.22580645161290322,0.45161290322580644,0.7903225806451613,161.29032258064515,100,95.24
layer1.1.conv1,conv,4,62,1,False,62.0,0,32.0,32.0,160000,6.169089076424919,7.672528391832076,0.12375045793277542,12.082488927298916,0.19487885366611155,3.8897539275163466,0.0627379665728443,3.653926564735489,10,62,0.9721256458690479,62,12,17,29,49,0.1935483870967742,0.27419354838709675,0.46774193548387094,0.7903225806451613,2580.6451612903224,62.0,10000.0,0.06519989057672222,2.9076399326292806,0.046897418268214204,5.305676476368029,0.08557542703819401,1.7848654734438658,0.028788152797481707,4.712476475547573,10.0,62.0,0.9554084757623444,62.0,6.0,9.0,18.0,32.0,0.0967741935483871,0.14516129032258066,0.2903225806451613,0.5161290322580645,161.29032258064515,100,95.24
layer1.1.conv2,conv,5,62,1,False,62.0,0,32.0,32.0,160000,0.7741896827960579,11.614435572771749,0.18732960601244755,18.43838664488392,0.2973933329819987,5.247806124970538,0.08464203427371834,3.0166377155100133,10,62,0.950349259726452,62,18,25,41,56,0.2903225806451613,0.4032258064516129,0.6612903225806451,0.9032258064516129,2580.6451612903224,62.0,10000.0,0.04979851077651662,2.639333576677778,0.04256989639802868,3.9768549204752492,0.06414282129798789,1.7584522917282872,0.02836213373755302,4.861733843082002,10.0,62.0,0.966747970741503,62.0,4.0,5.0,11.0,23.0,0.06451612903225806,0.08064516129032258,0.1774193548387097,0.3709677419354839,161.29032258064515,100,95.24
layer1.1,block,6,62,1,False,,0,32.0,32.0,160000,2.0526335193660294,25.160178435517235,0.4058093296051167,35.8079420914184,0.5775474530873935,10.490784961842945,0.16920620906198297,1.634888571859331,10,62,0.9807236953163458,62,35,45,57,62,0.5645161290322581,0.7258064516129032,0.9193548387096774,1.0,2580.6451612903224,62.0,10000.0,0.13948407200498078,6.437256752389178,0.10382672181272869,10.779332056223463,0.17386019445521714,3.106460766403153,0.05010420590972828,2.711407365486432,10.0,62.0,0.9922191984406552,62.0,10.0,15.0,33.0,55.0,0.16129032258064516,0.24193548387096775,0.532258064516129,0.8870967741935484,161.29032258064515,100,95.24
layer2.0.conv1,conv,7,124,1,False,124.0,0,16.0,16.0,160000,6.2138861250912605,17.112453047834222,0.1380036536115663,25.31248930669696,0.2041329782798142,7.6080276738165775,0.06135506188561756,3.2741686353104242,10,124,0.9756156255750139,124,22,31,56,96,0.1774193548387097,0.25,0.45161290322580644,0.7741935483870968,1290.3225806451612,124.0,10000.0,0.5220137542680341,5.1564685930395475,0.041584424137415706,7.960462122992248,0.06419727518542136,2.756870204973493,0.022232824233657203,4.354803735794914,10.0,124.0,0.9839792616230867,124.0,8.0,10.0,18.0,40.0,0.06451612903225806,0.08064516129032258,0.14516129032258066,0.3225806451612903,80.64516129032258,100,95.24
layer2.0.conv2,conv,8,124,1,False,124.0,0,16.0,16.0,160000,1.7859577604190593,27.799703704421,0.22419115890662095,41.55308821177925,0.33510555009499393,13.832969571435493,0.11155620622125398,2.363203501963069,10,124,0.9629383105937357,124,39,54,89,117,0.31451612903225806,0.43548387096774194,0.717741935483871,0.9435483870967742,1290.3225806451612,124.0,10000.0,0.10953648416231268,7.13129392970797,0.05751043491699975,12.037530965070752,0.09707686262153832,3.341657952544794,0.0269488544560064,3.6655315070073535,10.0,124.0,0.9835290341063034,124.0,12.0,16.0,33.0,69.0,0.0967741935483871,0.12903225806451613,0.2661290322580645,0.5564516129032258,80.64516129032258,100,95.24
layer2.0.downsample.0,conv,9,124,1,False,62.0,0,16.0,16.0,160000,0.7366968788205325,7.976536054468791,0.06432690366507089,12.883216468919052,0.1038969070074117,4.243522480159236,0.03422195548515513,11.22876873714883,10,124,0.7131825140413761,94,13,18,32,51,0.10483870967741936,0.14516129032258066,0.25806451612903225,0.4112903225806452,1290.3225806451612,124.0,10000.0,0.09223025259932659,4.014034857758455,0.03237124885289076,6.247399392626944,0.05038225316634632,2.2783499107652303,0.018373789602945407,10.021710090540356,10.0,124.0,0.7657132352015504,93.0,7.0,8.0,13.0,30.0,0.056451612903225805,0.06451612903225806,0.10483870967741936,0.24193548387096775,80.64516129032258,100,95.24
